,"Q_name","button_pressed","choice_idxs","chosen_pos","chosen_state","chosen_state_f_1_outcome","chosen_state_f_2_outcome","f_1_reward","f_2_reward","incor_questions","internal_node_id","responses","reward_received","rt","s_1_f_1_outcome","s_1_f_1_prob","s_1_f_2_outcome","s_1_f_2_prob","s_2_f_1_outcome","s_2_f_1_prob","s_2_f_2_outcome","s_2_f_2_prob","safe_first","stimulus","subjectID","success","time_elapsed","trial_index","trial_num","trial_type","view_history"
116,,,,2,2,0,1,1,0,,"0.0-118.0",,0,392.12,1,0.469923117,0,0.717492971,0,0.467198621,1,0.395737313,"TRUE",,"5cac639638d61000014da640",,1641872,116,,"evan-feature22",
117,,,,1,1,1,0,0,-1,,"0.0-119.0",,0,1746.705,1,0.543261297,0,0.722989301,0,0.534165048,1,0.44477015,"TRUE",,"5cac639638d61000014da640",,1653453,117,,"evan-feature22",
118,,,,2,2,0,1,0,-1,,"0.0-120.0",,-1,3308.035,1,0.560921892,1,0.77155319,0,0.49136644,1,0.427878965,"TRUE",,"5cac639638d61000014da640",,1666606,118,,"evan-feature22",
119,,,,1,1,1,1,0,-1,,"0.0-121.0",,-1,417.155,1,0.589437632,1,0.774431052,1,0.518505645,1,0.445182506,"TRUE",,"5cac639638d61000014da640",,1676843,119,,"evan-feature22",
120,,,,2,2,1,0,0,-1,,"0.0-122.0",,0,377.375,1,0.600165861,1,0.8,1,0.58903051,0,0.484870217,"TRUE",,"5cac639638d61000014da640",,1687051,120,,"evan-feature22",
121,,,,1,1,1,1,1,0,,"0.0-123.0",,1,766.8,1,0.541751569,1,0.793817715,1,0.557327736,1,0.555026485,"TRUE",,"5cac639638d61000014da640",,1697647,121,,"evan-feature22",
122,,,,1,1,1,1,0,-1,,"0.0-124.0",,-1,2035.96,1,0.522867554,1,0.8,0,0.608505506,1,0.616047291,"TRUE",,"5cac639638d61000014da640",,1709478,122,,"evan-feature22",
123,,,,"SLOW","SLOW",,,1,0,,"0.0-125.0",,-3,,0,0.453515211,1,0.78455201,1,0.670932262,1,0.593464967,"TRUE",,"5cac639638d61000014da640",,1715312,123,,"evan-feature22",
124,,,,2,2,1,0,1,0,,"0.0-126.0",,1,559.965,1,0.450138637,1,0.736691069,1,0.702905088,0,0.596869092,"TRUE",,"5cac639638d61000014da640",,1725678,124,,"evan-feature22",
125,,,,1,1,0,1,0,-1,,"0.0-127.0",,-1,262.37,0,0.442857928,1,0.714711078,1,0.649779325,1,0.545811756,"TRUE",,"5cac639638d61000014da640",,1735762,125,,"evan-feature22",
126,,,,2,2,0,0,0,-1,,"0.0-128.0",,0,1127,0,0.417312257,1,0.720948173,0,0.691894307,0,0.549258578,"TRUE",,"5cac639638d61000014da640",,1746708,126,,"evan-feature22",
127,,,,1,1,0,1,0,-1,,"0.0-129.0",,-1,282.89,0,0.420190754,1,0.689348107,1,0.705027363,1,0.58076903,"TRUE",,"5cac639638d61000014da640",,1756785,127,,"evan-feature22",
128,,,,1,1,1,1,0,-1,,"0.0-130.0",,-1,332.65,1,0.415163563,1,0.647513976,1,0.726234795,0,0.579861853,"TRUE",,"5cac639638d61000014da640",,1766914,128,,"evan-feature22",
129,,,,2,2,1,1,0,-1,,"0.0-131.0",,-1,1645.19,0,0.46818417,1,0.64492679,1,0.735142794,1,0.558277769,"TRUE",,"5cac639638d61000014da640",,1778373,129,,"evan-feature22",
130,,,,1,1,0,0,1,0,,"0.0-132.0",,0,587.68,0,0.448388753,0,0.663704595,1,0.700255481,1,0.594726058,"TRUE",,"5cac639638d61000014da640",,1788803,130,,"evan-feature22",
131,,,,2,2,1,1,0,-1,,"0.0-133.0",,-1,284.23,0,0.424161122,1,0.657439579,1,0.692158941,1,0.595924053,"TRUE",,"5cac639638d61000014da640",,1798907,131,,"evan-feature22",
132,,,,2,2,1,0,0,-1,,"0.0-134.0",,0,3016.45,0,0.450587321,0,0.642879398,1,0.698342934,0,0.535776631,"TRUE",,"5cac639638d61000014da640",,1811763,132,,"evan-feature22",
133,,0,,,,,,,,,"0.0-135.0",,,32702,,,,,,,,,"TRUE","Great work. You are two thirds of the way through the task.","5cac639638d61000014da640",,1844469,133,,"html-button-response",
134,,,,1,1,0,1,0,-1,,"0.0-136.0",,-1,1198.33,0,0.440202744,1,0.647931102,1,0.699455708,0,0.51418479,"TRUE",,"5cac639638d61000014da640",,1855483,134,,"evan-feature22",
135,,,,2,2,1,0,0,-1,,"0.0-137.0",,0,254.835,0,0.424722829,1,0.675537871,1,0.634863839,0,0.459461854,"TRUE",,"5cac639638d61000014da640",,1865551,135,,"evan-feature22",
136,,,,1,1,0,1,0,-1,,"0.0-138.0",,-1,1010.57,0,0.467897387,1,0.666761613,1,0.557834235,0,0.406021707,"TRUE",,"5cac639638d61000014da640",,1876399,136,,"evan-feature22",
137,,,,2,2,0,1,1,0,,"0.0-139.0",,0,305.575,1,0.491082877,1,0.696258134,0,0.553173036,1,0.442306878,"TRUE",,"5cac639638d61000014da640",,1886532,137,,"evan-feature22",
138,,,,1,1,0,1,1,0,,"0.0-140.0",,0,1997.13,0,0.434873764,1,0.69471374,1,0.52567306,0,0.451201079,"TRUE",,"5cac639638d61000014da640",,1898361,138,,"evan-feature22",
139,,,,1,1,0,1,1,0,,"0.0-141.0",,0,405.655,0,0.415828557,1,0.673983653,0,0.600953273,1,0.428385991,"TRUE",,"5cac639638d61000014da640",,1908583,139,,"evan-feature22",
140,,,,1,1,1,0,0,-1,,"0.0-142.0",,0,1135.945,1,0.377123729,0,0.630198112,1,0.562734756,1,0.407202471,"TRUE",,"5cac639638d61000014da640",,1919537,140,,"evan-feature22",
141,,,,2,2,0,1,1,0,,"0.0-143.0",,0,299.42,0,0.377186155,0,0.595965762,0,0.52895806,1,0.401631361,"TRUE",,"5cac639638d61000014da640",,1929654,141,,"evan-feature22",
142,,,,2,2,0,1,1,0,,"0.0-144.0",,0,414.69,1,0.405178624,1,0.624033539,0,0.53541358,1,0.434812775,"TRUE",,"5cac639638d61000014da640",,1939893,142,,"evan-feature22",
143,,,,2,2,0,1,0,-1,,"0.0-145.0",,-1,273.43,1,0.404718697,1,0.653871557,0,0.498644573,1,0.361797146,"TRUE",,"5cac639638d61000014da640",,1949984,143,,"evan-feature22",
144,,,,2,2,1,0,1,0,,"0.0-146.0",,1,449.355,0,0.363457837,1,0.648906829,1,0.485453793,0,0.333175953,"TRUE",,"5cac639638d61000014da640",,1960246,144,,"evan-feature22",
145,,,,1,1,0,1,1,0,,"0.0-147.0",,0,328.715,0,0.423884324,1,0.651328541,1,0.496333188,1,0.308923503,"TRUE",,"5cac639638d61000014da640",,1970380,145,,"evan-feature22",
146,,,,2,2,0,1,0,-1,,"0.0-148.0",,-1,26.24500002,0,0.404780047,1,0.668069396,0,0.530694065,1,0.303372258,"TRUE",,"5cac639638d61000014da640",,1980214,146,,"evan-feature22",
147,,,,1,1,1,0,0,-1,,"0.0-149.0",,0,1046.255,1,0.408237701,0,0.652244224,1,0.494298509,0,0.27352694,"TRUE",,"5cac639638d61000014da640",,1991065,147,,"evan-feature22",
148,,,,2,2,1,0,1,0,,"0.0-150.0",,1,1678.595,0,0.434170521,1,0.621703112,1,0.532882118,0,0.366099599,"TRUE",,"5cac639638d61000014da640",,2002556,148,,"evan-feature22",
149,,,,1,1,1,0,0,-1,,"0.0-151.0",,0,2365.675,1,0.400114798,0,0.64330682,1,0.48520862,0,0.350370153,"TRUE",,"5cac639638d61000014da640",,2014751,149,,"evan-feature22",
150,,,,2,2,0,1,1,0,,"0.0-152.0",,0,1766.9,0,0.438131197,0,0.663773443,0,0.512595314,1,0.381923363,"TRUE",,"5cac639638d61000014da640",,2026340,150,,"evan-feature22",
151,,,,1,1,0,1,0,-1,,"0.0-153.0",,-1,998.46,0,0.430197337,1,0.650033231,0,0.490575498,1,0.359341831,"TRUE",,"5cac639638d61000014da640",,2037169,151,,"evan-feature22",
152,,,,1,1,0,1,1,0,,"0.0-154.0",,0,386.01,0,0.416179465,1,0.621958212,1,0.517879556,0,0.399884406,"TRUE",,"5cac639638d61000014da640",,2047369,152,,"evan-feature22",
153,,,,1,1,0,1,0,-1,,"0.0-155.0",,-1,259.545,0,0.409186383,1,0.619469024,0,0.548536182,1,0.443160476,"TRUE",,"5cac639638d61000014da640",,2057449,153,,"evan-feature22",
154,,,,2,2,0,0,0,-1,,"0.0-156.0",,0,2588.015,0,0.403195997,1,0.622009579,0,0.518893608,0,0.446572471,"TRUE",,"5cac639638d61000014da640",,2069843,154,,"evan-feature22",
155,,,,2,2,1,0,0,-1,,"0.0-157.0",,0,3179.465,1,0.395386991,0,0.548557236,1,0.59630008,0,0.522331806,"TRUE",,"5cac639638d61000014da640",,2082848,155,,"evan-feature22",
156,,,,1,1,0,1,1,0,,"0.0-158.0",,0,377.71,0,0.44115573,1,0.51147772,0,0.505130314,1,0.515364918,"TRUE",,"5cac639638d61000014da640",,2093045,156,,"evan-feature22",
157,,,,1,1,0,1,1,0,,"0.0-159.0",,0,802.59,0,0.481465132,1,0.469505158,1,0.503556947,0,0.5412637,"TRUE",,"5cac639638d61000014da640",,2103671,157,,"evan-feature22",
158,,,,1,1,1,1,1,0,,"0.0-160.0",,1,2296.985,1,0.409059378,1,0.424577068,1,0.524588487,1,0.559907526,"TRUE",,"5cac639638d61000014da640",,2115810,158,,"evan-feature22",
159,,,,1,1,1,0,0,-1,,"0.0-161.0",,0,1547.025,1,0.477684421,0,0.404895864,1,0.468799653,1,0.56906593,"TRUE",,"5cac639638d61000014da640",,2127181,159,,"evan-feature22",
160,,,,1,1,0,0,0,-1,,"0.0-162.0",,0,2329.31,0,0.433077372,0,0.373753255,0,0.504699014,0,0.503739023,"TRUE",,"5cac639638d61000014da640",,2139343,160,,"evan-feature22",
161,,,,2,2,0,0,0,-1,,"0.0-163.0",,0,2642.46,1,0.450233393,0,0.347828788,0,0.519377428,0,0.459960231,"TRUE",,"5cac639638d61000014da640",,2151793,161,,"evan-feature22",
162,,,,1,1,0,0,1,0,,"0.0-164.0",,0,144.635,0,0.417567247,0,0.38393217,0,0.514983777,0,0.443744598,"TRUE",,"5cac639638d61000014da640",,2161756,162,,"evan-feature22",
163,,,,2,2,0,0,0,-1,,"0.0-165.0",,0,814.44,0,0.452958907,1,0.371002723,0,0.518114176,0,0.46633015,"TRUE",,"5cac639638d61000014da640",,2172401,163,,"evan-feature22",
164,,,,2,2,0,0,0,-1,,"0.0-166.0",,0,987.09,0,0.455702623,0,0.315954408,0,0.572320188,0,0.508909504,"TRUE",,"5cac639638d61000014da640",,2183199,164,,"evan-feature22",
165,,,,2,2,0,0,0,-1,,"0.0-167.0",,0,3803.765,0,0.491313581,0,0.239933369,0,0.570199715,0,0.51473836,"TRUE",,"5cac639638d61000014da640",,2196806,165,,"evan-feature22",
166,,,,1,1,1,1,1,0,,"0.0-168.0",,1,537.26,1,0.484298936,1,0.272504197,0,0.555130822,1,0.523038425,"TRUE",,"5cac639638d61000014da640",,2207162,166,,"evan-feature22",
167,,,,1,1,0,0,0,-1,,"0.0-169.0",,0,1424.33,0,0.528381235,0,0.28023429,0,0.539462327,0,0.504301989,"TRUE",,"5cac639638d61000014da640",,2218404,167,,"evan-feature22",
168,,,,"SLOW","SLOW",,,0,-1,,"0.0-170.0",,-3,,1,0.524592254,0,0.339136603,1,0.519993692,0,0.489381881,"TRUE",,"5cac639638d61000014da640",,2224233,168,,"evan-feature22",
169,,,,1,1,1,0,1,0,,"0.0-171.0",,1,483.545,1,0.53960939,0,0.333467381,1,0.599370383,0,0.458922188,"TRUE",,"5cac639638d61000014da640",,2234554,169,,"evan-feature22",
170,,,,2,2,1,0,1,0,,"0.0-172.0",,1,1025.945,1,0.518775918,0,0.369047819,1,0.606902578,0,0.523049137,"TRUE",,"5cac639638d61000014da640",,2245387,170,,"evan-feature22",
171,,,,1,1,1,1,1,0,,"0.0-173.0",,1,317.34,1,0.5158566,1,0.303652601,1,0.601512204,1,0.574601328,"TRUE",,"5cac639638d61000014da640",,2255524,171,,"evan-feature22",
172,,,,1,1,1,0,0,-1,,"0.0-174.0",,0,637.895,1,0.505585493,0,0.308345924,1,0.632117198,0,0.555815534,"TRUE",,"5cac639638d61000014da640",,2265954,172,,"evan-feature22",
173,,,,2,2,1,0,0,-1,,"0.0-175.0",,0,1880.885,1,0.559543567,0,0.340395712,1,0.636974751,0,0.503532934,"TRUE",,"5cac639638d61000014da640",,2277665,173,,"evan-feature22",
174,,,,1,1,1,1,0,-1,,"0.0-176.0",,-1,509.05,1,0.558799372,1,0.359748544,1,0.554097844,1,0.472189123,"TRUE",,"5cac639638d61000014da640",,2287981,174,,"evan-feature22",
175,,,,2,2,0,0,0,-1,,"0.0-177.0",,0,83.77500001,0,0.480072877,1,0.362302106,0,0.600846495,0,0.437253042,"TRUE",,"5cac639638d61000014da640",,2297878,175,,"evan-feature22",
176,,,,2,2,1,1,1,0,,"0.0-178.0",,1,2636.345,0,0.511210085,0,0.401676175,1,0.622052944,1,0.391753592,"TRUE",,"5cac639638d61000014da640",,2310330,176,,"evan-feature22",
177,,,,2,2,0,0,0,-1,,"0.0-179.0",,0,784.4,1,0.554470352,1,0.379424096,0,0.625581595,0,0.288670951,"TRUE",,"5cac639638d61000014da640",,2320929,177,,"evan-feature22",
178,,,,1,1,1,0,1,0,,"0.0-180.0",,1,2532.03,1,0.627627927,0,0.305241403,1,0.604387985,1,0.291361327,"TRUE",,"5cac639638d61000014da640",,2333266,178,,"evan-feature22",
179,,,,2,2,1,1,1,0,,"0.0-181.0",,1,546.695,1,0.675991423,1,0.300284541,1,0.558798166,1,0.244353946,"TRUE",,"5cac639638d61000014da640",,2343626,179,,"evan-feature22",
180,,,,1,1,1,0,0,-1,,"0.0-182.0",,0,468.875,1,0.717265504,0,0.286249108,0,0.50383286,0,0.257050468,"TRUE",,"5cac639638d61000014da640",,2353914,180,,"evan-feature22",
181,,,,2,2,0,0,0,-1,,"0.0-183.0",,0,2238.41,0,0.74495062,0,0.280392699,0,0.477457466,0,0.274782477,"TRUE",,"5cac639638d61000014da640",,2365985,181,,"evan-feature22",
182,,,,2,2,0,0,0,-1,,"0.0-184.0",,0,2164.59,1,0.759426302,1,0.345762728,0,0.487077864,0,0.292243279,"TRUE",,"5cac639638d61000014da640",,2377978,182,,"evan-feature22",
183,,,,2,2,0,0,0,-1,,"0.0-185.0",,0,317.155,1,0.699175667,1,0.342105414,0,0.561402254,0,0.316565075,"TRUE",,"5cac639638d61000014da640",,2388113,183,,"evan-feature22",
184,,,,2,2,0,0,0,-1,,"0.0-186.0",,0,1651.38,0,0.631985397,0,0.307880471,0,0.570750211,0,0.310017617,"TRUE",,"5cac639638d61000014da640",,2399571,184,,"evan-feature22",
185,,,,2,2,0,0,0,-1,,"0.0-187.0",,0,974.41,0,0.6,0,0.3,0,0.6,0,0.3,"TRUE",,"5cac639638d61000014da640",,2410340,185,,"evan-feature22",
186,"notice",,,,,,,,,,"0.0-188.0","{""Q0"":""no""}",,104951,,,,,,,,,"TRUE",,"5cac639638d61000014da640",,2515293,186,"Q","survey-text",
187,"track1",,"[0]",,,,,,,,"0.0-189.0","{""Q0"":""yes""}",,8999,,,,,,,,,"TRUE",,"5cac639638d61000014da640",,2524295,187,"Q","evan-quiz",
188,"track2",,"[1]",,,,,,,,"0.0-190.0","{""Q0"":""no""}",,27361,,,,,,,,,"TRUE",,"5cac639638d61000014da640",,2551661,188,"Q","evan-quiz",
189,"strat",,,,,,,,,,"0.0-191.0","{""Q0"":""i used reverse psychology but in math its always 50%""}",,42568,,,,,,,,,"TRUE",,"5cac639638d61000014da640",,2594233,189,"Q","survey-text",
0,,,,,,,,,,,"0.0-0.0",,,,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536","TRUE",3848,0,,"fullscreen",
1,,0,,,,,,,,,"0.0-1.0",,,9225,,,,,,,,,"FALSE","Welcome to the task. Before starting the main task, we would like you to answer a few questionnaires.  Please try to answer as accurately as you can.","5eadabbb7f633d08f25db536",,13079,1,,"html-button-response",
2,"anx_aro",,,,,,,,,,"0.0-2.0","{""Q0"":0,""Q1"":1,""Q2"":1,""Q3"":1,""Q4"":2,""Q5"":2,""Q6"":2,""Q7"":1,""Q8"":1,""Q9"":1}",,43552,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,56635,2,"Q","survey-likert",
3,"worry",,,,,,,,,,"0.0-3.0","{""Q0"":1,""Q1"":3,""Q2"":1,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":3,""Q7"":1,""Q8"":3,""Q9"":0,""Q10"":1,""Q11"":3,""Q12"":3,""Q13"":3,""Q14"":3,""Q15"":3}",,54457,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,111098,3,"Q","survey-likert",
4,,,,,,,,,,,"0.0-4.0",,,97496,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,208596,4,,"instructions","[{""page_index"":0,""viewing_time"":5332},{""page_index"":1,""viewing_time"":51507},{""page_index"":2,""viewing_time"":40656}]"
5,,,,"SLOW","SLOW",,,1,-1,,"0.0-5.0",,-3,,1,0.6,0,0.4,1,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,214408,5,,"evan-feature22",
6,,,,2,2,1,1,1,-1,,"0.0-6.0",,0,350,1,0.6,0,0.4,1,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,221027,6,,"evan-feature22",
7,,,,"SLOW","SLOW",,,1,-1,,"0.0-7.0",,-3,,1,0.6,1,0.4,0,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,226834,7,,"evan-feature22",
8,,,,2,2,1,1,1,-1,,"0.0-8.0",,0,493,1,0.6,0,0.4,1,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,233586,8,,"evan-feature22",
9,,,,2,2,0,0,1,-1,,"0.0-9.0",,0,257,1,0.6,1,0.4,0,0.3,0,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,240101,9,,"evan-feature22",
10,,,,2,2,0,1,1,-1,,"0.0-10.0",,-1,561,1,0.6,0,0.4,0,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,246925,10,,"evan-feature22",
11,,,,2,2,0,0,1,-1,,"0.0-11.0",,0,460,0,0.6,1,0.4,0,0.3,0,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,253641,11,,"evan-feature22",
12,,,,2,2,0,1,1,-1,,"0.0-12.0",,-1,280,0,0.6,1,0.4,0,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,260181,12,,"evan-feature22",
13,,,,2,2,0,0,1,-1,,"0.0-13.0",,0,755,1,0.6,0,0.4,0,0.3,0,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,267193,13,,"evan-feature22",
14,,,,2,2,0,1,1,-1,,"0.0-14.0",,-1,283,1,0.6,1,0.4,0,0.3,1,0.7,"FALSE",,"5eadabbb7f633d08f25db536",,273733,14,,"evan-feature22",
15,,,,,,,,,,,"0.0-15.0",,,106523,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,380257,15,,"instructions","[{""page_index"":0,""viewing_time"":11564},{""page_index"":1,""viewing_time"":54298},{""page_index"":2,""viewing_time"":21053},{""page_index"":3,""viewing_time"":19607}]"
16,,,,1,1,1,1,1,0,,"0.0-16.0",,1,1923,1,0.6,1,0.3,1,0.3,0,0.5,"FALSE",,"5eadabbb7f633d08f25db536",,391948,16,,"evan-feature22",
17,,,,"SLOW","SLOW",,,0,-1,,"0.0-17.0",,-3,,1,0.6,0,0.3,0,0.3,1,0.5,"FALSE",,"5eadabbb7f633d08f25db536",,397756,17,,"evan-feature22",
18,,,,2,2,0,0,0,-1,,"0.0-18.0",,0,1064,0,0.6,0,0.3,0,0.3,0,0.5,"FALSE",,"5eadabbb7f633d08f25db536",,408581,18,,"evan-feature22",
19,,,,1,1,1,0,1,0,,"0.0-19.0",,1,926,1,0.6,0,0.3,0,0.3,0,0.5,"FALSE",,"5eadabbb7f633d08f25db536",,419271,19,,"evan-feature22",
20,,,,1,1,0,1,1,0,,"0.0-20.0",,0,805,0,0.6,1,0.3,1,0.3,1,0.5,"FALSE",,"5eadabbb7f633d08f25db536",,429838,20,,"evan-feature22",
21,,,,,,,,,,,"0.0-21.0",,,17283,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,447124,21,,"instructions","[{""page_index"":0,""viewing_time"":17283}]"
22,,,"[1, 1, 0, 0]",,,,,,,,"0.0-22.0","{""Q0"":""2"",""Q1"":""The number of minerals gained minus the number of minerals lost on 5 randomly selected decisions."",""Q2"":""Yes."",""Q3"":""The number of minerals that the gold alien will provide (if positive) or take away (if negative)""}",,23791,,,,,,,,,"FALSE",,"5eadabbb7f633d08f25db536",,470922,22,,"evan-quiz",
23,,0,,,,,,,,,"0.0-25.0",,,8584,,,,,,,,,"FALSE","You passed the quiz! Great work. The task will take about 30 minutes. Press the button to begin.","5eadabbb7f633d08f25db536",,479507,23,,"html-button-response",
24,,,,1,1,0,0,0,-1,,"0.0-26.0",,0,797,0,0.6,0,0.4,1,0.4,1,0.6,"FALSE",,"5eadabbb7f633d08f25db536",,490066,24,,"evan-feature22",
25,,,,1,1,0,1,0,-1,,"0.0-27.0",,-1,1169,0,0.625928423,1,0.395903568,1,0.416361855,1,0.636279196,"FALSE",,"5eadabbb7f633d08f25db536",,500998,25,,"evan-feature22",
26,,,,2,2,0,0,0,-1,,"0.0-28.0",,0,1039,0,0.632185889,1,0.379409997,0,0.510461374,0,0.636053735,"FALSE",,"5eadabbb7f633d08f25db536",,511797,26,,"evan-feature22",
27,,,,2,2,0,1,0,-1,,"0.0-29.0",,-1,861,1,0.650098956,0,0.437690015,0,0.513165207,1,0.594219782,"FALSE",,"5eadabbb7f633d08f25db536",,522420,27,,"evan-feature22",
28,,,,1,1,1,1,0,-1,,"0.0-30.0",,-1,1048,1,0.718427004,1,0.461759895,0,0.466591374,1,0.557006706,"FALSE",,"5eadabbb7f633d08f25db536",,533232,28,,"evan-feature22",
29,,,,1,1,1,0,0,-1,,"0.0-31.0",,0,671,1,0.762929561,0,0.487475291,0,0.437729423,0,0.574463924,"FALSE",,"5eadabbb7f633d08f25db536",,543664,29,,"evan-feature22",
30,,,,1,1,1,1,0,-1,,"0.0-32.0",,-1,665,1,0.763717037,1,0.435099549,0,0.465087572,0,0.60565513,"FALSE",,"5eadabbb7f633d08f25db536",,554091,30,,"evan-feature22",
31,,,,1,1,0,0,1,0,,"0.0-33.0",,0,835,0,0.77229152,0,0.364439775,0,0.401053115,0,0.658123444,"FALSE",,"5eadabbb7f633d08f25db536",,564689,31,,"evan-feature22",
32,,,,1,1,1,1,0,-1,,"0.0-34.0",,-1,971,1,0.744772498,1,0.353486627,0,0.357677552,1,0.650421367,"FALSE",,"5eadabbb7f633d08f25db536",,575419,32,,"evan-feature22",
33,,,,1,1,1,0,0,-1,,"0.0-35.0",,0,678,1,0.674079628,0,0.341841772,1,0.364878884,0,0.720326902,"FALSE",,"5eadabbb7f633d08f25db536",,585860,33,,"evan-feature22",
34,,,,1,1,1,0,1,0,,"0.0-36.0",,1,649,1,0.661527729,0,0.347257661,0,0.301580406,1,0.757279221,"FALSE",,"5eadabbb7f633d08f25db536",,596267,34,,"evan-feature22",
35,,,,1,1,0,0,1,0,,"0.0-37.0",,0,657,0,0.660815217,0,0.379489547,0,0.266362694,1,0.8,"FALSE",,"5eadabbb7f633d08f25db536",,606685,35,,"evan-feature22",
36,,,,1,1,1,0,0,-1,,"0.0-38.0",,0,966,1,0.645840989,0,0.303961219,1,0.227276622,1,0.8,"FALSE",,"5eadabbb7f633d08f25db536",,617413,36,,"evan-feature22",
37,,,,1,1,1,0,0,-1,,"0.0-39.0",,0,755,1,0.653475024,0,0.330387001,1,0.216413453,1,0.761410571,"FALSE",,"5eadabbb7f633d08f25db536",,627929,37,,"evan-feature22",
38,,,,1,1,1,0,0,-1,,"0.0-40.0",,0,619,1,0.641284007,0,0.3333084,0,0.240310726,1,0.8,"FALSE",,"5eadabbb7f633d08f25db536",,638311,38,,"evan-feature22",
39,,,,1,1,0,1,0,-1,,"0.0-41.0",,-1,766,0,0.613358121,1,0.297219209,0,0.298906785,1,0.781296249,"FALSE",,"5eadabbb7f633d08f25db536",,648839,39,,"evan-feature22",
40,,,,1,1,1,0,1,0,,"0.0-42.0",,1,1671,1,0.560222979,0,0.260871998,0,0.246708996,1,0.792830946,"FALSE",,"5eadabbb7f633d08f25db536",,660269,40,,"evan-feature22",
41,,,,1,1,0,0,0,-1,,"0.0-43.0",,0,791,0,0.536912134,0,0.250417104,0,0.2,1,0.765101149,"FALSE",,"5eadabbb7f633d08f25db536",,670822,41,,"evan-feature22",
42,,,,1,1,0,0,1,0,,"0.0-44.0",,0,831,0,0.49919695,0,0.2,0,0.2,0,0.773279061,"FALSE",,"5eadabbb7f633d08f25db536",,681412,42,,"evan-feature22",
43,,,,1,1,1,0,1,0,,"0.0-45.0",,1,865,1,0.459627509,0,0.212216909,0,0.2,0,0.662061311,"FALSE",,"5eadabbb7f633d08f25db536",,692036,43,,"evan-feature22",
44,,,,1,1,0,0,0,-1,,"0.0-46.0",,0,1168,0,0.417845724,0,0.22682277,0,0.2,1,0.709165356,"FALSE",,"5eadabbb7f633d08f25db536",,702963,44,,"evan-feature22",
45,,,,1,1,1,0,0,-1,,"0.0-47.0",,0,901,1,0.494962775,0,0.2,0,0.2,0,0.716798403,"FALSE",,"5eadabbb7f633d08f25db536",,713628,45,,"evan-feature22",
46,,,,1,1,0,0,0,-1,,"0.0-48.0",,0,1116,0,0.545506958,0,0.235437513,0,0.2,0,0.645567591,"FALSE",,"5eadabbb7f633d08f25db536",,724504,46,,"evan-feature22",
47,,,,1,1,1,0,0,-1,,"0.0-49.0",,0,985,1,0.588847237,0,0.274305745,0,0.2,1,0.647011113,"FALSE",,"5eadabbb7f633d08f25db536",,735249,47,,"evan-feature22",
48,,,,1,1,0,0,0,-1,,"0.0-50.0",,0,692,0,0.541102968,0,0.22645371,0,0.236325635,1,0.667273806,"FALSE",,"5eadabbb7f633d08f25db536",,745702,48,,"evan-feature22",
49,,,,1,1,1,0,1,0,,"0.0-51.0",,1,1077,1,0.490387594,0,0.2,0,0.209906961,1,0.658487389,"FALSE",,"5eadabbb7f633d08f25db536",,756540,49,,"evan-feature22",
50,,,,1,1,1,0,0,-1,,"0.0-52.0",,0,997,1,0.549336464,0,0.223311399,0,0.215427269,0,0.699424853,"FALSE",,"5eadabbb7f633d08f25db536",,767297,50,,"evan-feature22",
51,,,,1,1,1,1,0,-1,,"0.0-53.0",,-1,551,1,0.616387033,1,0.242050882,0,0.236831238,1,0.660702856,"FALSE",,"5eadabbb7f633d08f25db536",,777608,51,,"evan-feature22",
52,,,,1,1,0,0,0,-1,,"0.0-54.0",,0,665,0,0.632533083,0,0.236756329,0,0.239558776,1,0.626572575,"FALSE",,"5eadabbb7f633d08f25db536",,788033,52,,"evan-feature22",
53,,,,1,1,0,1,0,-1,,"0.0-55.0",,-1,702,0,0.585128523,1,0.211085127,0,0.242964243,1,0.646247017,"FALSE",,"5eadabbb7f633d08f25db536",,798494,53,,"evan-feature22",
54,,,,1,1,1,0,0,-1,,"0.0-56.0",,0,592,1,0.631279052,0,0.208261881,1,0.2,1,0.598661374,"FALSE",,"5eadabbb7f633d08f25db536",,808847,54,,"evan-feature22",
55,,,,1,1,1,0,1,0,,"0.0-57.0",,1,865,1,0.645601188,0,0.2,0,0.2,1,0.604309462,"FALSE",,"5eadabbb7f633d08f25db536",,819473,55,,"evan-feature22",
