,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
52,1,0,0,1,0,0,0,1,9,0
53,1,1,0,-1,0,0,1,0,9,0
54,1,0,0,1,0,0,0,1,9,0
55,1,0,0,-1,0,0,1,0,9,0
56,1,0,-1,1,0,0,0,-1,9,0
57,1,0,0,-1,0,0,-1,0,9,0
58,1,0,-1,1,0,0,0,-1,9,0
59,1,0,0,-1,0,0,1,0,9,0
60,1,-1,-1,1,-1,0,0,-1,9,0
61,1,1,0,-1,0,0,1,0,9,0
62,1,-1,0,1,-1,0,0,1,9,0
63,1,1,0,-1,0,0,1,0,9,0
64,1,0,-1,1,0,0,0,-1,9,0
65,1,-1,-1,-1,0,-1,-1,0,9,0
66,1,0,0,0,0,0,0,0,9,0
67,1,0,0,0,0,0,0,0,9,0
1,1,-1,-1,1,-1,0,0,-1,10,1
2,1,0,1,-1,0,1,1,0,10,1
3,1,-1,-1,1,-1,0,0,-1,10,0
4,1,-1,0,-1,0,0,-1,0,10,0
5,1,-1,-1,1,-1,0,0,-1,10,1
6,1,0,1,-1,0,1,1,0,10,1
7,1,0,0,1,0,0,0,-1,10,1
8,1,0,1,-1,0,1,1,0,10,1
9,1,0,0,1,0,0,0,-1,10,0
10,1,1,0,-1,0,0,1,0,10,0
11,1,-1,0,1,-1,0,0,1,10,0
12,1,0,-1,-1,0,-1,-1,0,10,0
13,1,0,1,1,0,0,0,1,10,0
14,1,1,0,-1,0,0,1,0,10,0
15,1,0,-1,1,0,0,0,-1,10,1
16,1,0,0,-1,0,0,1,0,10,1
17,1,-1,0,1,-1,0,0,-1,10,1
18,1,1,1,-1,0,1,1,0,10,1
19,1,-1,0,1,-1,0,0,-1,10,1
20,1,0,0,-1,0,0,1,0,10,1
21,1,0,0,1,0,0,0,1,10,0
22,1,-1,0,-1,0,0,-1,0,10,0
23,1,-1,1,1,-1,0,0,1,10,1
24,1,1,-1,-1,0,-1,1,0,10,1
25,1,1,-1,1,1,0,0,-1,10,0
26,1,0,-1,-1,0,-1,-1,0,10,1
27,1,1,0,1,1,0,0,-1,10,0
28,1,1,-1,-1,0,-1,1,0,10,1
29,1,0,0,1,0,0,0,-1,10,1
30,1,1,-1,-1,0,-1,1,0,10,0
31,1,1,0,1,1,0,0,1,10,0
32,1,1,1,-1,0,1,1,0,10,1
33,1,-1,0,1,-1,0,0,1,10,1
34,1,0,-1,-1,0,-1,-1,0,10,0
35,1,-1,0,1,-1,0,0,1,10,0
36,1,-1,-1,-1,0,-1,-1,0,10,1
37,1,1,-1,1,1,0,0,-1,10,0
38,1,-1,-1,-1,0,-1,-1,0,10,1
39,1,0,1,1,0,0,0,1,10,1
40,1,1,-1,-1,0,-1,1,0,10,1
41,1,-1,1,1,-1,0,0,1,10,1
42,1,-1,-1,-1,0,-1,-1,0,10,0
43,1,1,0,1,1,0,0,1,10,0
44,1,1,0,-1,0,0,1,0,10,0
45,1,-1,0,1,-1,0,0,-1,10,0
46,1,0,0,-1,0,0,-1,0,10,0
47,1,1,0,1,1,0,0,-1,10,0
48,1,0,0,-1,0,0,1,0,10,0
49,1,-1,-1,1,-1,0,0,-1,10,0
50,1,0,-1,-1,0,-1,1,0,10,0
51,1,0,-1,1,0,0,0,-1,10,0
52,1,-1,-1,-1,0,-1,-1,0,10,1
53,1,0,-1,1,0,0,0,-1,10,0
54,1,-1,0,-1,0,0,-1,0,10,1
55,1,0,0,1,0,0,0,-1,10,1
56,1,-1,0,-1,0,0,-1,0,10,0
57,1,0,-1,1,0,0,0,-1,10,0
58,1,-1,-1,-1,0,-1,-1,0,10,1
59,1,0,0,1,0,0,0,1,10,0
60,1,1,0,-1,0,0,1,0,10,1
61,1,1,1,1,1,0,0,1,10,1
62,1,0,-1,-1,0,-1,1,0,10,0
63,1,0,0,1,0,0,0,1,10,0
64,1,-1,0,-1,0,0,-1,0,10,1
65,1,-1,1,1,-1,0,0,1,10,1
66,1,0,0,0,0,0,0,0,10,0
67,1,0,0,0,0,0,0,0,10,0
1,1,-1,-1,1,-1,0,0,-1,11,0
2,1,1,0,-1,0,0,1,0,11,0
3,1,-1,0,1,-1,0,0,1,11,0
4,1,-1,1,-1,0,1,-1,0,11,0
5,1,-1,-1,1,-1,0,0,-1,11,0
6,1,0,0,-1,0,0,-1,0,11,0
7,1,-1,-1,1,-1,0,0,-1,11,0
8,1,0,-1,-1,0,-1,1,0,11,1
9,1,0,-1,1,0,0,0,-1,11,0
10,1,-1,-1,-1,0,-1,-1,0,11,0
11,1,-1,0,1,-1,0,0,-1,11,0
12,1,-1,-1,-1,0,-1,-1,0,11,0
13,1,0,0,1,0,0,0,1,11,0
14,1,0,0,-1,0,0,1,0,11,0
15,1,1,0,1,1,0,0,-1,11,0
16,1,0,0,-1,0,0,-1,0,11,1
17,1,0,0,1,0,0,0,1,11,0
18,1,-1,1,-1,0,1,-1,0,11,0
19,1,-1,1,1,-1,0,0,1,11,0
20,1,0,1,-1,0,1,1,0,11,0
21,1,0,1,1,0,0,0,1,11,0
22,1,-1,1,-1,0,1,-1,0,11,1
23,1,1,-1,1,1,0,0,-1,11,0
24,1,-1,-1,-1,0,-1,-1,0,11,0
25,1,1,-1,1,1,0,0,-1,11,0
26,1,0,0,-1,0,0,1,0,11,0
27,1,0,-1,1,0,0,0,-1,11,0
28,1,0,-1,-1,0,-1,-1,0,11,0
29,1,0,-1,1,0,0,0,-1,11,0
30,1,0,0,-1,0,0,-1,0,11,0
31,1,1,-1,1,1,0,0,-1,11,0
32,1,1,0,-1,0,0,1,0,11,0
33,1,1,-1,1,1,0,0,-1,11,0
34,1,-1,-1,-1,0,-1,-1,0,11,0
35,1,0,0,1,0,0,0,1,11,0
36,1,1,0,-1,0,0,1,0,11,0
37,1,0,0,1,0,0,0,1,11,0
38,1,0,-1,-1,0,-1,1,0,11,0
39,1,1,-1,1,1,0,0,-1,11,0
40,1,1,1,-1,0,1,1,0,11,0
41,1,-1,0,1,-1,0,0,-1,11,0
42,1,-1,0,-1,0,0,-1,0,11,0
43,1,1,0,1,1,0,0,-1,11,0
44,1,1,0,-1,0,0,1,0,11,0
45,1,0,0,1,0,0,0,1,11,0
46,1,1,1,-1,0,1,1,0,11,0
47,1,1,0,1,1,0,0,1,11,0
48,1,-1,0,-1,0,0,-1,0,11,0
49,1,-1,1,1,-1,0,0,1,11,0
50,1,-1,1,-1,0,1,-1,0,11,0
51,1,1,0,1,1,0,0,1,11,0
52,1,1,0,-1,0,0,1,0,11,0
53,1,-1,0,1,-1,0,0,1,11,0
54,1,0,0,-1,0,0,-1,0,11,0
55,1,-1,1,1,-1,0,0,1,11,1
56,1,0,-1,-1,0,-1,1,0,11,0
57,1,0,0,1,0,0,0,1,11,0
58,1,0,1,-1,0,1,1,0,11,1
59,1,-1,-1,1,-1,0,0,-1,11,1
60,1,0,0,-1,0,0,-1,0,11,1
61,1,0,-1,1,0,0,0,-1,11,1
62,1,0,1,-1,0,1,1,0,11,1
63,1,-1,0,1,-1,0,0,-1,11,1
64,1,0,0,-1,0,0,1,0,11,1
65,1,0,-1,1,0,0,0,-1,11,1
66,1,0,0,0,0,0,0,0,11,0
67,1,0,0,0,0,0,0,0,11,0
1,1,0,0,-1,0,0,1,0,12,0
2,1,1,0,1,1,0,0,1,12,0
3,1,-1,-1,-1,0,-1,-1,0,12,0
4,1,-1,-1,1,-1,0,0,-1,12,0
5,1,0,-1,-1,0,-1,1,0,12,0
6,1,0,0,1,0,0,0,1,12,0
7,1,0,0,-1,0,0,1,0,12,0
8,1,-1,0,1,-1,0,0,1,12,1
9,1,0,0,-1,0,0,-1,0,12,0
10,1,-1,1,1,-1,0,0,1,12,1
11,1,-1,1,-1,0,1,-1,0,12,0
12,1,1,0,1,1,0,0,1,12,1
13,1,0,0,-1,0,0,-1,0,12,0
14,1,0,1,1,0,0,0,1,12,0
15,1,0,0,-1,0,0,-1,0,12,1
16,1,0,0,1,0,0,0,-1,12,1
17,1,1,0,-1,0,0,1,0,12,1
18,1,1,0,1,1,0,0,1,12,1
19,1,0,0,-1,0,0,-1,0,12,1
20,1,0,1,1,0,0,0,1,12,1
21,1,0,1,-1,0,1,-1,0,12,1
22,1,1,1,1,1,0,0,1,12,1
23,1,0,0,-1,0,0,1,0,12,1
24,1,-1,-1,1,-1,0,0,-1,12,1
25,1,0,0,-1,0,0,1,0,12,1
26,1,-1,0,1,-1,0,0,-1,12,1
27,1,1,-1,-1,0,-1,1,0,12,0
28,1,0,1,1,0,0,0,1,12,0
29,1,1,0,-1,0,0,1,0,12,1
30,1,-1,1,1,-1,0,0,1,12,1
31,1,0,1,-1,0,1,-1,0,12,1
32,1,-1,1,1,-1,0,0,1,12,1
33,1,1,1,-1,0,1,1,0,12,0
34,1,0,0,1,0,0,0,-1,12,0
35,1,0,-1,-1,0,-1,-1,0,12,0
36,1,1,-1,1,1,0,0,-1,12,0
37,1,0,0,-1,0,0,-1,0,12,1
38,1,0,0,1,0,0,0,-1,12,0
39,1,0,0,-1,0,0,1,0,12,1
40,1,0,0,1,0,0,0,1,12,1
41,1,-1,-1,-1,0,-1,-1,0,12,0
42,1,1,-1,1,1,0,0,-1,12,0
43,1,0,-1,-1,0,-1,-1,0,12,0
44,1,-1,0,1,-1,0,0,-1,12,0
45,1,0,0,-1,0,0,-1,0,12,0
46,1,1,0,1,1,0,0,1,12,0
47,1,0,-1,-1,0,-1,1,0,12,0
48,1,-1,0,1,-1,0,0,1,12,0
49,1,0,0,-1,0,0,1,0,12,0
50,1,0,0,1,0,0,0,1,12,0
51,1,-1,0,-1,0,0,-1,0,12,1
52,1,0,1,1,0,0,0,1,12,1
53,1,0,0,-1,0,0,1,0,12,0
54,1,0,-1,1,0,0,0,-1,12,0
55,1,-1,1,-1,0,1,-1,0,12,1
56,1,-1,0,1,-1,0,0,1,12,0
57,1,0,1,-1,0,1,1,0,12,0
58,1,0,0,1,0,0,0,1,12,1
59,1,0,-1,-1,0,-1,1,0,12,0
60,1,1,0,1,1,0,0,-1,12,0
61,1,0,-1,-1,0,-1,1,0,12,0
62,1,1,-1,1,1,0,0,-1,12,0
63,1,0,1,-1,0,1,1,0,12,1
64,1,-1,-1,1,-1,0,0,-1,12,0
65,1,-1,-1,-1,0,-1,-1,0,12,0
66,1,-1,-1,1,-1,0,0,-1,12,1
67,1,1,1,-1,0,1,1,0,12,0
1,1,-1,0,1,-1,0,0,1,13,0
2,1,0,1,-1,0,1,-1,0,13,1
3,1,-1,-1,1,-1,0,0,-1,13,1
4,1,1,0,-1,0,0,1,0,13,0
5,1,1,0,1,1,0,0,-1,13,0
6,1,1,1,-1,0,1,1,0,13,1
7,1,-1,-1,1,-1,0,0,-1,13,1
8,1,0,1,-1,0,1,1,0,13,1
9,1,1,0,1,1,0,0,-1,13,1
10,1,-1,-1,-1,0,-1,-1,0,13,0
11,1,0,1,1,0,0,0,1,13,0
12,1,0,0,-1,0,0,-1,0,13,1
13,1,1,0,1,1,0,0,1,13,1
14,1,1,0,-1,0,0,1,0,13,1
15,1,0,0,1,0,0,0,1,13,1
16,1,0,0,-1,0,0,1,0,13,1
17,1,0,-1,1,0,0,0,-1,13,1
18,1,1,-1,-1,0,-1,1,0,13,1
19,1,1,-1,1,1,0,0,-1,13,1
20,1,-1,1,-1,0,1,-1,0,13,1
21,1,1,0,1,1,0,0,-1,13,1
22,1,0,1,-1,0,1,-1,0,13,1
23,1,1,1,1,1,0,0,1,13,1
24,1,0,-1,-1,0,-1,1,0,13,1
25,1,1,0,1,1,0,0,1,13,1
26,1,-1,0,-1,0,0,-1,0,13,0
27,1,1,-1,1,1,0,0,-1,13,0
28,1,0,-1,-1,0,-1,-1,0,13,0
29,1,1,0,1,1,0,0,1,13,0
30,1,0,1,-1,0,1,-1,0,13,0
31,1,-1,-1,1,-1,0,0,-1,13,0
32,1,0,-1,-1,0,-1,-1,0,13,0
33,1,1,-1,1,1,0,0,-1,13,0
34,1,0,-1,-1,0,-1,1,0,13,0
35,1,1,-1,1,1,0,0,-1,13,0
36,1,0,0,-1,0,0,1,0,13,0
37,1,-1,0,1,-1,0,0,1,13,0
38,1,-1,0,-1,0,0,-1,0,13,0
39,1,0,1,1,0,0,0,1,13,1
40,1,0,-1,-1,0,-1,-1,0,13,0
41,1,0,-1,1,0,0,0,-1,13,1
42,1,0,0,-1,0,0,-1,0,13,0
43,1,0,-1,1,0,0,0,-1,13,0
44,1,0,0,-1,0,0,1,0,13,0
45,1,0,-1,1,0,0,0,-1,13,0
46,1,1,-1,-1,0,-1,1,0,13,0
47,1,-1,0,1,-1,0,0,1,13,1
48,1,1,0,-1,0,0,1,0,13,1
49,1,0,0,1,0,0,0,-1,13,1
50,1,1,0,-1,0,0,1,0,13,1
51,1,0,1,1,0,0,0,1,13,0
52,1,0,1,-1,0,1,1,0,13,1
53,1,-1,0,1,-1,0,0,1,13,1
54,1,1,1,-1,0,1,1,0,13,1
55,1,0,1,1,0,0,0,1,13,1
56,1,-1,-1,-1,0,-1,-1,0,13,0
57,1,1,0,1,1,0,0,1,13,1
58,1,-1,0,-1,0,0,-1,0,13,1
59,1,-1,-1,1,-1,0,0,-1,13,1
60,1,1,0,-1,0,0,1,0,13,1
61,1,0,0,1,0,0,0,1,13,1
62,1,1,1,-1,0,1,1,0,13,1
63,1,0,0,1,0,0,0,-1,13,1
64,1,0,0,-1,0,0,1,0,13,1
65,1,0,-1,1,0,0,0,-1,13,1
66,1,1,0,-1,0,0,1,0,13,1
67,1,0,0,1,0,0,0,1,13,0
1,1,0,-1,-1,0,-1,1,0,14,1
2,1,1,0,1,1,0,0,1,14,1
3,1,0,1,-1,0,1,1,0,14,0
4,1,0,-1,1,0,0,0,-1,14,1
5,1,0,-1,-1,0,-1,-1,0,14,1
6,1,-1,0,1,-1,0,0,1,14,1
7,1,-1,0,-1,0,0,-1,0,14,0
8,1,-1,0,1,-1,0,0,-1,14,1
9,1,0,0,-1,0,0,-1,0,14,1
10,1,-1,0,1,-1,0,0,-1,14,1
11,1,1,1,-1,0,1,1,0,14,1
12,1,0,-1,1,0,0,0,-1,14,1
13,1,0,1,-1,0,1,-1,0,14,1
14,1,0,1,1,0,0,0,1,14,1
15,1,0,0,-1,0,0,1,0,14,1
16,1,0,0,1,0,0,0,-1,14,1
17,1,1,0,-1,0,0,1,0,14,1
18,1,0,1,1,0,0,0,1,14,1
19,1,0,0,-1,0,0,1,0,14,0
20,1,1,1,1,1,0,0,1,14,0
21,1,1,1,-1,0,1,1,0,14,1
22,1,0,1,1,0,0,0,1,14,1
23,1,1,0,-1,0,0,1,0,14,1
24,1,0,0,1,0,0,0,1,14,0
25,1,-1,0,-1,0,0,-1,0,14,0
26,1,0,1,1,0,0,0,1,14,1
27,1,1,-1,-1,0,-1,1,0,14,0
28,1,1,0,1,1,0,0,-1,14,0
29,1,1,-1,-1,0,-1,1,0,14,1
30,1,0,-1,1,0,0,0,-1,14,0
31,1,0,0,-1,0,0,-1,0,14,1
32,1,0,0,1,0,0,0,1,14,1
33,1,0,0,-1,0,0,1,0,14,0
34,1,-1,0,1,-1,0,0,-1,14,1
35,1,0,1,-1,0,1,-1,0,14,1
36,1,1,0,1,1,0,0,-1,14,1
37,1,0,-1,-1,0,-1,1,0,14,1
38,1,0,0,1,0,0,0,1,14,0
39,1,0,-1,-1,0,-1,1,0,14,1
40,1,-1,1,1,-1,0,0,1,14,0
41,1,0,-1,-1,0,-1,-1,0,14,0
42,1,0,-1,1,0,0,0,-1,14,0
43,1,1,1,-1,0,1,1,0,14,1
44,1,0,0,1,0,0,0,-1,14,0
45,1,0,0,-1,0,0,-1,0,14,1
46,1,0,-1,1,0,0,0,-1,14,0
47,1,-1,-1,-1,0,-1,-1,0,14,1
48,1,1,-1,1,1,0,0,-1,14,0
49,1,0,0,-1,0,0,1,0,14,1
50,1,0,1,1,0,0,0,1,14,1
51,1,1,0,-1,0,0,1,0,14,1
52,1,1,1,1,1,0,0,1,14,1
53,1,1,0,-1,0,0,1,0,14,1
54,1,0,-1,1,0,0,0,-1,14,0
55,1,0,-1,-1,0,-1,1,0,14,0
56,1,0,0,1,0,0,0,1,14,1
57,1,1,1,-1,0,1,1,0,14,1
58,1,1,1,1,1,0,0,1,14,1
59,1,-1,-1,-1,0,-1,-1,0,14,1
60,1,-1,1,1,-1,0,0,1,14,1
61,1,-1,0,-1,0,0,-1,0,14,1
62,1,1,0,1,1,0,0,-1,14,1
63,1,0,-1,-1,0,-1,1,0,14,1
64,1,1,1,1,1,0,0,1,14,1
65,1,0,0,-1,0,0,-1,0,14,1
66,1,-1,-1,1,-1,0,0,-1,14,0
67,1,1,1,-1,0,1,1,0,14,1
1,1,0,1,1,0,0,0,1,15,1
2,1,0,-1,-1,0,-1,-1,0,15,1
3,1,0,-1,1,0,0,0,-1,15,0
4,1,0,-1,-1,0,-1,1,0,15,0
5,1,-1,-1,1,-1,0,0,-1,15,1
6,1,0,0,-1,0,0,1,0,15,0
7,1,1,0,1,1,0,0,1,15,1
8,1,0,0,-1,0,0,-1,0,15,1
9,1,-1,-1,1,-1,0,0,-1,15,0
10,1,-1,0,-1,0,0,-1,0,15,1
11,1,1,0,1,1,0,0,1,15,1
12,1,-1,0,-1,0,0,-1,0,15,1
13,1,0,0,1,0,0,0,1,15,1
14,1,0,0,-1,0,0,-1,0,15,1
15,1,1,1,1,1,0,0,1,15,1
16,1,1,0,-1,0,0,1,0,15,0
17,1,-1,0,1,-1,0,0,1,15,1
18,1,-1,1,-1,0,1,-1,0,15,1
19,1,0,-1,1,0,0,0,-1,15,1
20,1,0,0,-1,0,0,-1,0,15,1
21,1,1,-1,1,1,0,0,-1,15,1
22,1,-1,0,-1,0,0,-1,0,15,1
23,1,0,-1,1,0,0,0,-1,15,0
24,1,0,-1,-1,0,-1,1,0,15,1
25,1,-1,0,1,-1,0,0,1,15,1
26,1,0,0,-1,0,0,1,0,15,1
27,1,0,1,1,0,0,0,1,15,1
28,1,1,-1,-1,0,-1,1,0,15,0
29,1,0,1,1,0,0,0,1,15,1
30,1,1,-1,-1,0,-1,1,0,15,1
31,1,0,1,1,0,0,0,1,15,1
32,1,1,0,-1,0,0,1,0,15,0
33,1,1,-1,1,1,0,0,-1,15,0
34,1,1,-1,-1,0,-1,1,0,15,0
35,1,1,0,1,1,0,0,-1,15,1
36,1,0,-1,-1,0,-1,-1,0,15,1
37,1,-1,0,1,-1,0,0,-1,15,0
38,1,-1,-1,-1,0,-1,-1,0,15,1
39,1,0,0,1,0,0,0,1,15,1
40,1,-1,0,-1,0,0,-1,0,15,1
41,1,0,-1,1,0,0,0,-1,15,1
42,1,0,-1,-1,0,-1,1,0,15,1
43,1,1,0,1,1,0,0,-1,15,1
44,1,0,0,-1,0,0,-1,0,15,1
45,1,1,0,1,1,0,0,-1,15,0
46,1,0,0,-1,0,0,1,0,15,0
47,1,-1,0,1,-1,0,0,1,15,1
48,1,0,1,-1,0,1,1,0,15,1
49,1,0,0,1,0,0,0,1,15,1
50,1,0,1,-1,0,1,1,0,15,1
51,1,-1,1,1,-1,0,0,1,15,1
52,1,0,0,-1,0,0,1,0,15,1
53,1,0,1,1,0,0,0,1,15,1
54,1,0,1,-1,0,1,-1,0,15,1
55,1,-1,0,1,-1,0,0,1,15,1
56,1,0,0,-1,0,0,-1,0,15,1
57,1,-1,0,1,-1,0,0,1,15,1
58,1,0,1,-1,0,1,1,0,15,1
59,1,0,0,1,0,0,0,1,15,1
60,1,-1,0,-1,0,0,-1,0,15,1
61,1,0,-1,1,0,0,0,-1,15,1
62,1,0,-1,-1,0,-1,1,0,15,0
63,1,0,1,1,0,0,0,1,15,1
64,1,0,0,-1,0,0,-1,0,15,0
65,1,1,1,1,1,0,0,1,15,1
66,1,-1,-1,-1,0,-1,-1,0,15,1
67,1,0,-1,1,0,0,0,-1,15,1
1,1,-1,-1,-1,0,-1,-1,0,16,1
2,1,1,0,1,1,0,0,-1,16,0
3,1,0,1,-1,0,1,1,0,16,0
4,1,1,1,1,1,0,0,1,16,0
5,1,1,0,-1,0,0,1,0,16,0
6,1,-1,1,1,-1,0,0,1,16,0
7,1,-1,-1,-1,0,-1,-1,0,16,1
8,1,-1,-1,1,-1,0,0,-1,16,1
9,1,-1,1,-1,0,1,-1,0,16,1
10,1,1,-1,1,1,0,0,-1,16,1
11,1,0,1,-1,0,1,1,0,16,1
12,1,1,-1,1,1,0,0,-1,16,1
13,1,0,0,-1,0,0,-1,0,16,1
14,1,-1,-1,1,-1,0,0,-1,16,1
15,1,1,1,-1,0,1,1,0,16,1
16,1,0,-1,1,0,0,0,-1,16,1
17,1,1,0,-1,0,0,1,0,16,1
18,1,1,0,1,1,0,0,1,16,1
19,1,1,0,-1,0,0,1,0,16,1
20,1,-1,0,1,-1,0,0,-1,16,1
21,1,0,1,-1,0,1,1,0,16,1
22,1,-1,0,1,-1,0,0,1,16,1
23,1,1,0,-1,0,0,1,0,16,1
24,1,-1,0,1,-1,0,0,-1,16,1
25,1,1,0,-1,0,0,1,0,16,1
26,1,-1,1,1,-1,0,0,1,16,1
27,1,1,-1,-1,0,-1,1,0,16,1
28,1,-1,1,1,-1,0,0,1,16,1
29,1,0,0,-1,0,0,-1,0,16,0
30,1,0,1,1,0,0,0,1,16,0
31,1,0,-1,-1,0,-1,-1,0,16,1
32,1,-1,0,1,-1,0,0,-1,16,1
33,1,0,-1,-1,0,-1,-1,0,16,1
34,1,0,0,1,0,0,0,1,16,1
35,1,1,1,-1,0,1,1,0,16,1
36,1,1,-1,1,1,0,0,-1,16,0
37,1,-1,-1,-1,0,-1,-1,0,16,1
38,1,-1,0,1,-1,0,0,1,16,1
39,1,0,0,-1,0,0,-1,0,16,1
40,1,0,0,1,0,0,0,1,16,1
41,1,0,-1,-1,0,-1,-1,0,16,1
42,1,0,-1,1,0,0,0,-1,16,0
43,1,0,-1,-1,0,-1,-1,0,16,0
44,1,0,0,1,0,0,0,1,16,0
45,1,0,0,-1,0,0,-1,0,16,0
46,1,0,0,1,0,0,0,1,16,0
47,1,1,0,-1,0,0,1,0,16,0
48,1,1,-1,1,1,0,0,-1,16,0
49,1,1,1,-1,0,1,1,0,16,0
50,1,0,0,1,0,0,0,1,16,0
51,1,-1,0,-1,0,0,-1,0,16,0
52,1,1,0,1,1,0,0,1,16,0
53,1,0,1,-1,0,1,-1,0,16,0
54,1,1,1,1,1,0,0,1,16,0
55,1,1,0,-1,0,0,1,0,16,0
56,1,1,0,1,1,0,0,-1,16,0
57,1,0,1,-1,0,1,1,0,16,0
58,1,0,0,1,0,0,0,-1,16,0
59,1,1,0,-1,0,0,1,0,16,0
60,1,0,1,1,0,0,0,1,16,0
61,1,0,1,-1,0,1,1,0,16,0
62,1,0,0,1,0,0,0,-1,16,0
63,1,-1,0,-1,0,0,-1,0,16,0
64,1,0,-1,1,0,0,0,-1,16,1
65,1,1,1,-1,0,1,1,0,16,1
66,1,-1,-1,1,-1,0,0,-1,16,1
67,1,0,0,-1,0,0,1,0,16,1
1,1,0,0,-1,0,0,1,0,17,0
2,1,0,0,1,0,0,0,-1,17,1
3,1,-1,1,-1,0,1,-1,0,17,1
4,1,0,1,1,0,0,0,1,17,1
5,1,-1,-1,-1,0,-1,-1,0,17,0
6,1,0,-1,1,0,0,0,-1,17,0
7,1,0,0,-1,0,0,1,0,17,1
8,1,0,1,1,0,0,0,1,17,1
9,1,0,0,-1,0,0,-1,0,17,1
10,1,0,0,1,0,0,0,1,17,1
11,1,1,0,-1,0,0,1,0,17,1
12,1,0,0,1,0,0,0,1,17,1
13,1,0,0,-1,0,0,-1,0,17,1
14,1,-1,-1,1,-1,0,0,-1,17,1
15,1,1,1,-1,0,1,1,0,17,1
16,1,-1,0,1,-1,0,0,1,17,1
17,1,-1,0,-1,0,0,-1,0,17,0
18,1,-1,1,1,-1,0,0,1,17,1
19,1,0,-1,-1,0,-1,1,0,17,0
20,1,1,0,1,1,0,0,1,17,0
21,1,-1,1,-1,0,1,-1,0,17,0
22,1,0,0,1,0,0,0,1,17,0
23,1,0,0,-1,0,0,1,0,17,0
24,1,0,1,1,0,0,0,1,17,0
25,1,-1,-1,-1,0,-1,-1,0,17,1
26,1,0,0,1,0,0,0,-1,17,0
27,1,0,1,-1,0,1,-1,0,17,0
28,1,0,0,1,0,0,0,1,17,1
29,1,-1,-1,-1,0,-1,-1,0,17,0
30,1,0,0,1,0,0,0,-1,17,0
31,1,1,-1,-1,0,-1,1,0,17,1
32,1,1,1,1,1,0,0,1,17,0
33,1,1,0,-1,0,0,1,0,17,0
34,1,0,1,1,0,0,0,1,17,1
35,1,0,1,-1,0,1,1,0,17,0
36,1,-1,0,1,-1,0,0,1,17,1
37,1,0,-1,-1,0,-1,-1,0,17,0
38,1,-1,0,1,-1,0,0,-1,17,0
39,1,0,-1,-1,0,-1,-1,0,17,0
40,1,1,-1,1,1,0,0,-1,17,0
41,1,-1,0,-1,0,0,-1,0,17,0
42,1,1,0,1,1,0,0,1,17,0
43,1,0,0,-1,0,0,1,0,17,0
44,1,0,0,1,0,0,0,1,17,0
45,1,0,0,-1,0,0,1,0,17,0
46,1,1,0,1,1,0,0,1,17,0
47,1,-1,0,-1,0,0,-1,0,17,0
48,1,-1,0,1,-1,0,0,1,17,0
49,1,-1,-1,-1,0,-1,-1,0,17,0
50,1,0,0,1,0,0,0,-1,17,0
51,1,-1,1,-1,0,1,-1,0,17,0
52,1,0,-1,1,0,0,0,-1,17,0
53,1,0,1,-1,0,1,-1,0,17,0
54,1,0,0,1,0,0,0,1,17,0
55,1,1,-1,-1,0,-1,1,0,17,0
56,1,0,-1,1,0,0,0,-1,17,0
57,1,0,-1,-1,0,-1,1,0,17,0
58,1,0,-1,1,0,0,0,-1,17,0
59,1,-1,0,-1,0,0,-1,0,17,0
60,1,-1,1,1,-1,0,0,1,17,0
61,1,1,1,-1,0,1,1,0,17,0
62,1,1,-1,1,1,0,0,-1,17,0
63,1,1,0,-1,0,0,1,0,17,0
64,1,0,-1,1,0,0,0,-1,17,1
65,1,-1,0,-1,0,0,-1,0,17,1
66,1,0,1,1,0,0,0,1,17,0
67,1,0,1,-1,0,1,-1,0,17,0
1,1,0,1,1,0,0,0,1,18,1
2,1,-1,1,-1,0,1,-1,0,18,0
3,1,0,1,1,0,0,0,1,18,0
4,1,0,0,-1,0,0,-1,0,18,1
5,1,0,0,1,0,0,0,1,18,0
6,1,-1,-1,-1,0,-1,-1,0,18,1
7,1,0,0,1,0,0,0,1,18,1
8,1,1,0,-1,0,0,1,0,18,1
9,1,0,0,1,0,0,0,1,18,1
10,1,0,0,-1,0,0,-1,0,18,0
11,1,0,0,1,0,0,0,-1,18,1
12,1,0,0,-1,0,0,-1,0,18,0
13,1,0,0,1,0,0,0,1,18,0
14,1,1,-1,-1,0,-1,1,0,18,1
15,1,-1,-1,1,-1,0,0,-1,18,0
16,1,1,1,-1,0,1,1,0,18,0
17,1,0,0,1,0,0,0,1,18,1
18,1,0,-1,-1,0,-1,-1,0,18,1
19,1,1,0,1,1,0,0,1,18,0
20,1,-1,0,-1,0,0,-1,0,18,0
21,1,0,0,1,0,0,0,-1,18,0
22,1,0,0,-1,0,0,-1,0,18,0
23,1,-1,0,1,-1,0,0,1,18,0
24,1,1,0,-1,0,0,1,0,18,0
25,1,1,0,1,1,0,0,-1,18,0
26,1,-1,-1,-1,0,-1,-1,0,18,0
27,1,1,1,1,1,0,0,1,18,0
28,1,1,0,-1,0,0,1,0,18,1
29,1,1,0,1,1,0,0,-1,18,0
30,1,1,-1,-1,0,-1,1,0,18,0
31,1,0,1,1,0,0,0,1,18,0
32,1,-1,1,-1,0,1,-1,0,18,1
33,1,0,0,1,0,0,0,1,18,0
34,1,0,0,-1,0,0,-1,0,18,0
