,i,r,p,g,mbrew,mbpun,mfrew,mfpun,subject,switching
21,1,0,-1,-1,0,-1,-1,0,27,1
22,1,-1,-1,1,-1,0,0,-1,27,1
23,1,0,0,-1,0,0,-1,0,27,0
24,1,0,-1,1,0,0,0,-1,27,1
25,1,-1,0,-1,0,0,-1,0,27,0
26,1,-1,1,1,-1,0,0,1,27,1
27,1,1,-1,-1,0,-1,1,0,27,0
28,1,1,-1,1,1,0,0,-1,27,0
29,1,-1,-1,-1,0,-1,-1,0,27,0
30,1,-1,0,1,-1,0,0,-1,27,1
31,1,0,1,-1,0,1,-1,0,27,0
32,1,0,-1,1,0,0,0,-1,27,1
33,1,0,0,-1,0,0,-1,0,27,0
34,1,-1,-1,1,-1,0,0,-1,27,0
35,1,1,0,-1,0,0,1,0,27,1
36,1,-1,0,1,-1,0,0,-1,27,0
37,1,0,-1,-1,0,-1,-1,0,27,0
38,1,-1,0,1,-1,0,0,1,27,0
39,1,-1,0,-1,0,0,-1,0,27,0
40,1,0,-1,1,0,0,0,-1,27,0
41,1,1,-1,-1,0,-1,1,0,27,0
42,1,0,0,1,0,0,0,1,27,1
43,1,-1,1,-1,0,1,-1,0,27,1
44,1,1,0,1,1,0,0,1,27,0
45,1,0,-1,-1,0,-1,1,0,27,0
46,1,0,-1,1,0,0,0,-1,27,0
47,1,0,1,-1,0,1,-1,0,27,1
48,1,0,1,1,0,0,0,1,27,0
49,1,0,0,-1,0,0,1,0,27,0
50,1,1,-1,1,1,0,0,-1,27,1
51,1,-1,0,-1,0,0,-1,0,27,0
52,1,-1,-1,1,-1,0,0,-1,27,1
53,1,1,0,-1,0,0,1,0,27,0
54,1,0,1,1,0,0,0,1,27,1
55,1,1,1,-1,0,1,1,0,27,0
56,1,0,-1,1,0,0,0,-1,27,1
57,1,0,1,-1,0,1,-1,0,27,1
58,1,1,0,1,1,0,0,1,27,0
59,1,0,0,-1,0,0,1,0,27,1
60,1,0,0,1,0,0,0,1,27,1
61,1,0,-1,-1,0,-1,1,0,27,0
62,1,0,1,1,0,0,0,1,27,0
63,1,1,1,-1,0,1,1,0,27,0
64,1,0,1,1,0,0,0,1,27,1
65,1,0,-1,-1,0,-1,-1,0,27,0
66,1,-1,-1,1,-1,0,0,-1,27,0
67,1,0,1,-1,0,1,1,0,27,0
1,1,0,1,1,0,0,0,1,28,1
2,1,-1,-1,-1,0,-1,-1,0,28,0
3,1,-1,1,1,-1,0,0,1,28,1
4,1,1,0,-1,0,0,1,0,28,1
5,1,-1,-1,1,-1,0,0,-1,28,1
6,1,0,0,-1,0,0,-1,0,28,1
7,1,-1,-1,1,-1,0,0,-1,28,1
8,1,0,1,-1,0,1,1,0,28,1
9,1,-1,0,1,-1,0,0,1,28,1
10,1,0,1,-1,0,1,1,0,28,1
11,1,0,0,1,0,0,0,-1,28,1
12,1,0,0,-1,0,0,-1,0,28,1
13,1,0,0,1,0,0,0,1,28,1
14,1,1,1,-1,0,1,1,0,28,1
15,1,-1,1,1,-1,0,0,1,28,1
16,1,0,1,-1,0,1,1,0,28,1
17,1,-1,-1,1,-1,0,0,-1,28,1
18,1,1,-1,-1,0,-1,1,0,28,1
19,1,0,1,1,0,0,0,1,28,1
20,1,0,0,-1,0,0,1,0,28,0
21,1,-1,-1,1,-1,0,0,-1,28,0
22,1,1,0,-1,0,0,1,0,28,1
23,1,0,1,1,0,0,0,1,28,1
24,1,1,-1,-1,0,-1,1,0,28,0
25,1,0,0,1,0,0,0,-1,28,0
26,1,0,-1,-1,0,-1,-1,0,28,0
27,1,0,-1,1,0,0,0,-1,28,0
28,1,0,0,-1,0,0,-1,0,28,0
29,1,-1,-1,1,-1,0,0,-1,28,0
30,1,0,0,-1,0,0,-1,0,28,0
31,1,0,-1,1,0,0,0,-1,28,0
32,1,1,0,-1,0,0,1,0,28,0
33,1,1,-1,1,1,0,0,-1,28,0
34,1,1,-1,-1,0,-1,1,0,28,0
35,1,1,-1,1,1,0,0,-1,28,0
36,1,1,0,-1,0,0,1,0,28,0
37,1,-1,0,1,-1,0,0,1,28,1
38,1,1,-1,-1,0,-1,1,0,28,0
39,1,0,-1,1,0,0,0,-1,28,0
40,1,1,-1,-1,0,-1,1,0,28,0
41,1,1,-1,1,1,0,0,-1,28,0
42,1,-1,0,-1,0,0,-1,0,28,0
43,1,0,1,1,0,0,0,1,28,0
44,1,-1,-1,-1,0,-1,-1,0,28,0
45,1,-1,1,1,-1,0,0,1,28,0
46,1,0,-1,-1,0,-1,1,0,28,0
47,1,0,0,1,0,0,0,-1,28,1
48,1,0,0,-1,0,0,1,0,28,1
49,1,0,-1,1,0,0,0,-1,28,1
50,1,1,0,-1,0,0,1,0,28,1
51,1,0,1,1,0,0,0,1,28,1
52,1,-1,1,-1,0,1,-1,0,28,1
53,1,1,1,1,1,0,0,1,28,1
54,1,0,0,-1,0,0,1,0,28,1
55,1,-1,-1,1,-1,0,0,-1,28,1
56,1,1,1,-1,0,1,1,0,28,1
57,1,0,1,1,0,0,0,1,28,1
58,1,0,0,-1,0,0,1,0,28,1
59,1,0,-1,1,0,0,0,-1,28,1
60,1,-1,0,-1,0,0,-1,0,28,1
61,1,1,-1,1,1,0,0,-1,28,1
62,1,1,0,-1,0,0,1,0,28,1
63,1,0,0,1,0,0,0,1,28,1
64,1,0,1,-1,0,1,1,0,28,1
65,1,-1,0,1,-1,0,0,-1,28,1
66,1,1,0,-1,0,0,1,0,28,1
67,1,0,-1,1,0,0,0,-1,28,1
1,1,0,0,-1,0,0,1,0,29,1
2,1,1,-1,1,1,0,0,-1,29,1
3,1,-1,0,-1,0,0,-1,0,29,1
4,1,0,0,1,0,0,0,1,29,0
5,1,0,0,-1,0,0,-1,0,29,1
6,1,-1,0,1,-1,0,0,-1,29,0
7,1,-1,1,-1,0,1,-1,0,29,1
8,1,1,1,1,1,0,0,1,29,0
9,1,1,-1,-1,0,-1,1,0,29,1
10,1,0,-1,1,0,0,0,-1,29,0
11,1,-1,-1,-1,0,-1,-1,0,29,0
12,1,0,-1,1,0,0,0,-1,29,1
13,1,0,0,-1,0,0,-1,0,29,0
14,1,0,1,1,0,0,0,1,29,1
15,1,-1,-1,-1,0,-1,-1,0,29,1
16,1,0,1,1,0,0,0,1,29,1
17,1,0,1,-1,0,1,1,0,29,1
18,1,-1,1,1,-1,0,0,1,29,1
19,1,0,-1,-1,0,-1,1,0,29,1
20,1,-1,0,1,-1,0,0,1,29,0
21,1,0,0,-1,0,0,1,0,29,1
22,1,0,-1,1,0,0,0,-1,29,0
23,1,0,-1,-1,0,-1,1,0,29,1
24,1,1,0,1,1,0,0,-1,29,0
25,1,0,1,-1,0,1,-1,0,29,1
26,1,0,-1,1,0,0,0,-1,29,0
27,1,1,1,-1,0,1,1,0,29,0
28,1,-1,1,1,-1,0,0,1,29,1
29,1,0,0,-1,0,0,1,0,29,1
30,1,0,-1,1,0,0,0,-1,29,0
31,1,0,0,-1,0,0,1,0,29,1
32,1,0,-1,1,0,0,0,-1,29,0
33,1,0,0,-1,0,0,1,0,29,0
34,1,-1,1,1,-1,0,0,1,29,0
35,1,-1,-1,-1,0,-1,-1,0,29,1
36,1,1,-1,1,1,0,0,-1,29,0
37,1,0,-1,-1,0,-1,1,0,29,1
38,1,1,0,1,1,0,0,1,29,0
39,1,1,1,-1,0,1,1,0,29,0
40,1,0,1,1,0,0,0,1,29,0
41,1,0,0,-1,0,0,1,0,29,1
42,1,1,-1,1,1,0,0,-1,29,1
43,1,1,-1,-1,0,-1,1,0,29,1
44,1,1,-1,1,1,0,0,-1,29,0
45,1,-1,0,-1,0,0,-1,0,29,0
46,1,0,0,1,0,0,0,1,29,0
47,1,-1,-1,-1,0,-1,-1,0,29,1
48,1,0,0,1,0,0,0,1,29,0
49,1,1,1,-1,0,1,1,0,29,1
50,1,1,-1,1,1,0,0,-1,29,0
51,1,0,0,-1,0,0,1,0,29,0
52,1,0,0,1,0,0,0,1,29,0
53,1,0,-1,-1,0,-1,1,0,29,1
54,1,0,1,1,0,0,0,1,29,0
55,1,1,-1,-1,0,-1,1,0,29,0
56,1,0,1,1,0,0,0,1,29,0
57,1,0,0,-1,0,0,1,0,29,1
58,1,0,0,1,0,0,0,1,29,0
59,1,0,0,-1,0,0,1,0,29,0
60,1,0,-1,1,0,0,0,-1,29,0
61,1,-1,1,-1,0,1,-1,0,29,0
62,1,0,0,1,0,0,0,1,29,1
63,1,1,1,-1,0,1,1,0,29,0
64,1,0,0,1,0,0,0,-1,29,1
65,1,-1,0,-1,0,0,-1,0,29,0
66,1,1,1,1,1,0,0,1,29,0
67,1,0,-1,-1,0,-1,1,0,29,0
1,1,-1,1,-1,0,1,-1,0,30,0
2,1,-1,-1,1,-1,0,0,-1,30,1
3,1,0,-1,-1,0,-1,1,0,30,1
4,1,-1,-1,1,-1,0,0,-1,30,0
5,1,-1,1,-1,0,1,-1,0,30,1
6,1,0,-1,1,0,0,0,-1,30,1
7,1,1,0,-1,0,0,1,0,30,0
8,1,0,1,1,0,0,0,1,30,1
9,1,-1,0,-1,0,0,-1,0,30,1
10,1,-1,0,1,-1,0,0,1,30,1
11,1,-1,0,-1,0,0,-1,0,30,0
12,1,-1,0,1,-1,0,0,1,30,1
13,1,1,-1,-1,0,-1,1,0,30,1
14,1,1,1,1,1,0,0,1,30,1
15,1,-1,1,-1,0,1,-1,0,30,1
16,1,-1,1,1,-1,0,0,1,30,1
17,1,-1,0,-1,0,0,-1,0,30,0
18,1,0,-1,1,0,0,0,-1,30,0
19,1,-1,1,-1,0,1,-1,0,30,0
20,1,0,1,1,0,0,0,1,30,0
21,1,0,0,-1,0,0,-1,0,30,1
22,1,0,-1,1,0,0,0,-1,30,1
23,1,1,-1,-1,0,-1,1,0,30,1
24,1,1,0,1,1,0,0,-1,30,1
25,1,-1,0,-1,0,0,-1,0,30,1
26,1,0,0,1,0,0,0,1,30,1
27,1,1,-1,-1,0,-1,1,0,30,0
28,1,1,-1,1,1,0,0,-1,30,1
29,1,-1,1,-1,0,1,-1,0,30,1
30,1,-1,0,1,-1,0,0,1,30,1
31,1,1,0,-1,0,0,1,0,30,0
32,1,0,-1,1,0,0,0,-1,30,1
33,1,0,1,-1,0,1,-1,0,30,1
34,1,1,-1,1,1,0,0,-1,30,1
35,1,-1,1,-1,0,1,-1,0,30,1
36,1,1,0,1,1,0,0,-1,30,1
37,1,1,1,-1,0,1,1,0,30,1
38,1,0,-1,1,0,0,0,-1,30,1
39,1,0,1,-1,0,1,1,0,30,1
40,1,1,0,1,1,0,0,1,30,1
41,1,-1,0,-1,0,0,-1,0,30,1
42,1,-1,0,1,-1,0,0,1,30,1
43,1,0,0,-1,0,0,1,0,30,1
44,1,1,1,1,1,0,0,1,30,0
45,1,-1,0,-1,0,0,-1,0,30,1
46,1,1,0,1,1,0,0,1,30,1
47,1,-1,0,-1,0,0,-1,0,30,1
48,1,1,1,1,1,0,0,1,30,1
49,1,0,1,-1,0,1,1,0,30,1
50,1,-1,-1,1,-1,0,0,-1,30,1
51,1,0,1,-1,0,1,-1,0,30,1
52,1,-1,-1,1,-1,0,0,-1,30,0
53,1,0,1,-1,0,1,1,0,30,1
54,1,0,0,1,0,0,0,1,30,1
55,1,0,0,-1,0,0,1,0,30,0
56,1,0,0,1,0,0,0,-1,30,0
57,1,-1,0,-1,0,0,-1,0,30,0
58,1,0,0,1,0,0,0,1,30,0
59,1,-1,-1,-1,0,-1,-1,0,30,1
60,1,1,0,1,1,0,0,-1,30,1
61,1,1,-1,-1,0,-1,1,0,30,0
62,1,1,0,1,1,0,0,-1,30,0
63,1,0,-1,-1,0,-1,1,0,30,1
64,1,1,1,1,1,0,0,1,30,1
65,1,0,-1,-1,0,-1,-1,0,30,0
66,1,-1,0,1,-1,0,0,1,30,0
67,1,0,1,-1,0,1,-1,0,30,1
1,1,1,0,1,1,0,0,1,31,1
2,1,1,0,-1,0,0,1,0,31,1
3,1,1,-1,1,1,0,0,-1,31,1
4,1,1,0,-1,0,0,1,0,31,1
5,1,-1,1,1,-1,0,0,1,31,0
6,1,-1,0,-1,0,0,-1,0,31,0
7,1,0,-1,1,0,0,0,-1,31,0
8,1,1,1,-1,0,1,1,0,31,0
9,1,-1,0,1,-1,0,0,1,31,1
10,1,0,1,-1,0,1,-1,0,31,1
11,1,-1,-1,1,-1,0,0,-1,31,1
12,1,0,0,-1,0,0,-1,0,31,1
13,1,1,0,1,1,0,0,-1,31,1
14,1,1,1,-1,0,1,1,0,31,1
15,1,0,-1,1,0,0,0,-1,31,1
16,1,0,-1,-1,0,-1,-1,0,31,0
17,1,1,-1,1,1,0,0,-1,31,0
18,1,0,-1,-1,0,-1,1,0,31,1
19,1,0,1,1,0,0,0,1,31,1
20,1,1,-1,-1,0,-1,1,0,31,0
21,1,-1,0,1,-1,0,0,-1,31,0
22,1,0,-1,-1,0,-1,-1,0,31,0
23,1,1,0,1,1,0,0,1,31,0
24,1,-1,1,-1,0,1,-1,0,31,0
25,1,0,1,1,0,0,0,1,31,1
26,1,1,-1,-1,0,-1,1,0,31,0
27,1,0,0,1,0,0,0,1,31,0
28,1,-1,-1,-1,0,-1,-1,0,31,1
29,1,1,-1,1,1,0,0,-1,31,0
30,1,1,0,-1,0,0,1,0,31,1
31,1,1,-1,1,1,0,0,-1,31,0
32,1,1,0,-1,0,0,1,0,31,1
33,1,1,1,1,1,0,0,1,31,1
34,1,1,0,-1,0,0,1,0,31,0
35,1,0,0,1,0,0,0,1,31,0
36,1,1,0,-1,0,0,1,0,31,1
37,1,0,1,1,0,0,0,1,31,1
38,1,1,0,-1,0,0,1,0,31,1
39,1,0,0,1,0,0,0,1,31,1
40,1,1,0,-1,0,0,1,0,31,1
41,1,-1,1,1,-1,0,0,1,31,1
42,1,-1,0,-1,0,0,-1,0,31,0
43,1,0,1,1,0,0,0,1,31,1
44,1,1,-1,-1,0,-1,1,0,31,0
45,1,-1,0,1,-1,0,0,1,31,1
46,1,1,-1,-1,0,-1,1,0,31,1
47,1,0,-1,1,0,0,0,-1,31,0
48,1,0,-1,-1,0,-1,1,0,31,0
49,1,0,1,1,0,0,0,1,31,0
50,1,1,0,-1,0,0,1,0,31,0
51,1,-1,-1,1,-1,0,0,-1,31,1
52,1,0,0,-1,0,0,1,0,31,1
53,1,0,-1,1,0,0,0,-1,31,1
54,1,1,1,-1,0,1,1,0,31,1
55,1,0,0,1,0,0,0,1,31,1
56,1,0,-1,-1,0,-1,1,0,31,1
57,1,-1,0,1,-1,0,0,1,31,1
58,1,0,0,-1,0,0,1,0,31,1
59,1,-1,-1,1,-1,0,0,-1,31,1
60,1,1,1,-1,0,1,1,0,31,1
61,1,-1,0,1,-1,0,0,1,31,1
62,1,0,-1,-1,0,-1,1,0,31,1
63,1,-1,-1,1,-1,0,0,-1,31,1
64,1,0,0,-1,0,0,-1,0,31,1
65,1,0,-1,1,0,0,0,-1,31,1
66,1,1,1,-1,0,1,1,0,31,1
67,1,-1,0,1,-1,0,0,-1,31,1
1,1,0,0,-1,0,0,-1,0,32,0
2,1,-1,0,1,-1,0,0,1,32,0
3,1,0,0,-1,0,0,1,0,32,0
4,1,-1,1,1,-1,0,0,1,32,1
5,1,1,1,-1,0,1,1,0,32,1
6,1,1,1,1,1,0,0,1,32,1
7,1,-1,1,-1,0,1,-1,0,32,1
8,1,1,1,1,1,0,0,1,32,0
9,1,1,-1,-1,0,-1,1,0,32,0
10,1,0,0,1,0,0,0,1,32,0
11,1,0,0,-1,0,0,-1,0,32,0
12,1,0,0,1,0,0,0,-1,32,1
13,1,0,-1,-1,0,-1,1,0,32,0
14,1,1,0,1,1,0,0,-1,32,0
15,1,0,1,-1,0,1,-1,0,32,0
16,1,1,-1,1,1,0,0,-1,32,0
17,1,0,0,-1,0,0,1,0,32,0
18,1,0,0,1,0,0,0,-1,32,0
19,1,1,0,-1,0,0,1,0,32,0
20,1,1,-1,1,1,0,0,-1,32,0
21,1,0,-1,-1,0,-1,1,0,32,0
22,1,0,0,1,0,0,0,1,32,0
23,1,1,0,-1,0,0,1,0,32,0
24,1,1,0,1,1,0,0,1,32,1
25,1,-1,1,-1,0,1,-1,0,32,0
26,1,-1,0,1,-1,0,0,-1,32,0
27,1,0,0,-1,0,0,1,0,32,0
28,1,-1,0,1,-1,0,0,-1,32,0
29,1,0,0,-1,0,0,1,0,32,0
30,1,0,-1,1,0,0,0,-1,32,0
31,1,0,0,-1,0,0,1,0,32,0
32,1,0,0,1,0,0,0,-1,32,0
33,1,1,0,-1,0,0,1,0,32,1
34,1,-1,0,1,-1,0,0,-1,32,1
35,1,0,-1,-1,0,-1,1,0,32,1
36,1,0,0,1,0,0,0,-1,32,1
37,1,1,-1,-1,0,-1,1,0,32,1
38,1,1,0,1,1,0,0,-1,32,1
39,1,0,0,-1,0,0,1,0,32,1
40,1,0,0,1,0,0,0,-1,32,1
41,1,0,-1,-1,0,-1,1,0,32,1
42,1,1,1,1,1,0,0,1,32,1
43,1,1,0,-1,0,0,1,0,32,1
44,1,-1,-1,1,-1,0,0,-1,32,1
45,1,1,0,-1,0,0,1,0,32,1
46,1,0,0,1,0,0,0,1,32,0
47,1,0,-1,-1,0,-1,-1,0,32,1
48,1,-1,0,1,-1,0,0,1,32,1
49,1,0,0,-1,0,0,1,0,32,1
50,1,-1,-1,1,-1,0,0,-1,32,1
51,1,0,0,-1,0,0,-1,0,32,0
52,1,0,-1,1,0,0,0,-1,32,0
53,1,0,0,-1,0,0,1,0,32,0
54,1,1,0,1,1,0,0,1,32,0
55,1,0,0,-1,0,0,1,0,32,1
56,1,-1,1,1,-1,0,0,1,32,0
57,1,0,0,-1,0,0,-1,0,32,1
58,1,1,-1,1,1,0,0,-1,32,1
59,1,0,1,-1,0,1,1,0,32,1
60,1,1,0,1,1,0,0,1,32,0
61,1,0,0,-1,0,0,1,0,32,0
62,1,0,-1,1,0,0,0,-1,32,1
63,1,0,1,-1,0,1,1,0,32,1
64,1,-1,-1,1,-1,0,0,-1,32,1
65,1,1,0,-1,0,0,1,0,32,1
66,1,0,0,0,0,0,0,0,32,0
67,1,0,0,0,0,0,0,0,32,0
1,1,1,1,1,1,0,0,1,33,0
2,1,0,0,-1,0,0,1,0,33,0
3,1,1,0,1,1,0,0,-1,33,0
4,1,-1,0,-1,0,0,-1,0,33,1
5,1,0,1,1,0,0,0,1,33,0
6,1,1,1,-1,0,1,1,0,33,0
7,1,0,1,1,0,0,0,1,33,0
8,1,0,0,-1,0,0,1,0,33,1
9,1,1,0,1,1,0,0,-1,33,1
10,1,0,0,-1,0,0,-1,0,33,1
11,1,0,-1,1,0,0,0,-1,33,1
12,1,0,0,-1,0,0,1,0,33,1
13,1,0,0,1,0,0,0,1,33,1
14,1,-1,-1,-1,0,-1,-1,0,33,1
15,1,0,0,1,0,0,0,1,33,0
16,1,-1,1,-1,0,1,-1,0,33,1
17,1,0,1,1,0,0,0,1,33,0
18,1,0,-1,-1,0,-1,-1,0,33,0
19,1,-1,-1,1,-1,0,0,-1,33,1
20,1,1,0,-1,0,0,1,0,33,0
21,1,0,0,1,0,0,0,-1,33,0
22,1,-1,1,-1,0,1,-1,0,33,0
23,1,0,1,1,0,0,0,1,33,0
24,1,1,1,-1,0,1,1,0,33,0
25,1,-1,0,1,-1,0,0,1,33,0
26,1,0,0,-1,0,0,-1,0,33,0
27,1,0,1,1,0,0,0,1,33,0
28,1,0,0,-1,0,0,1,0,33,0
29,1,0,1,1,0,0,0,1,33,1
30,1,0,0,-1,0,0,-1,0,33,0
31,1,0,0,1,0,0,0,-1,33,1
32,1,1,0,-1,0,0,1,0,33,1
33,1,0,0,1,0,0,0,1,33,1
34,1,1,-1,-1,0,-1,1,0,33,0
35,1,1,-1,1,1,0,0,-1,33,0
36,1,1,-1,-1,0,-1,1,0,33,0
37,1,1,0,1,1,0,0,-1,33,0
38,1,0,0,-1,0,0,-1,0,33,0
39,1,1,-1,1,1,0,0,-1,33,0
40,1,0,1,-1,0,1,-1,0,33,0
41,1,1,0,1,1,0,0,-1,33,0
42,1,0,0,-1,0,0,1,0,33,0
43,1,0,-1,1,0,0,0,-1,33,0
44,1,1,0,-1,0,0,1,0,33,0
45,1,0,0,1,0,0,0,1,33,0
46,1,0,1,-1,0,1,1,0,33,1
47,1,0,0,1,0,0,0,1,33,1
48,1,0,0,-1,0,0,1,0,33,1
49,1,1,0,1,1,0,0,1,33,0
50,1,0,-1,-1,0,-1,1,0,33,0
51,1,0,0,1,0,0,0,1,33,0
52,1,0,0,-1,0,0,1,0,33,0
53,1,0,-1,1,0,0,0,-1,33,0
54,1,0,1,-1,0,1,-1,0,33,1
55,1,-1,-1,1,-1,0,0,-1,33,1
56,1,0,0,-1,0,0,1,0,33,0
57,1,1,0,1,1,0,0,-1,33,0
58,1,0,1,-1,0,1,-1,0,33,1
59,1,-1,0,1,-1,0,0,1,33,1
60,1,0,0,-1,0,0,1,0,33,1
61,1,0,1,1,0,0,0,1,33,1
62,1,-1,0,-1,0,0,-1,0,33,0
63,1,0,0,1,0,0,0,1,33,0
64,1,0,1,-1,0,1,1,0,33,0
65,1,-1,1,1,-1,0,0,1,33,0
66,1,1,0,-1,0,0,1,0,33,0
67,1,-1,-1,1,-1,0,0,-1,33,1
1,1,1,1,-1,0,1,1,0,34,1
2,1,-1,1,1,-1,0,0,1,34,1
3,1,1,0,-1,0,0,1,0,34,0
4,1,1,1,1,1,0,0,1,34,0
5,1,0,0,-1,0,0,-1,0,34,1
6,1,-1,0,1,-1,0,0,1,34,1
7,1,-1,1,-1,0,1,-1,0,34,1
8,1,-1,0,1,-1,0,0,1,34,1
9,1,0,1,-1,0,1,-1,0,34,1
10,1,0,0,1,0,0,0,1,34,0
11,1,1,1,-1,0,1,1,0,34,1
12,1,1,1,1,1,0,0,1,34,1
13,1,1,1,-1,0,1,1,0,34,1
14,1,-1,0,1,-1,0,0,1,34,1
15,1,1,0,-1,0,0,1,0,34,0
16,1,-1,0,1,-1,0,0,1,34,1
17,1,-1,1,-1,0,1,-1,0,34,1
18,1,0,-1,1,0,0,0,-1,34,1
19,1,0,0,-1,0,0,1,0,34,0
20,1,0,1,1,0,0,0,1,34,1
21,1,1,0,-1,0,0,1,0,34,0
22,1,1,-1,1,1,0,0,-1,34,0
23,1,-1,0,-1,0,0,-1,0,34,0
24,1,0,-1,1,0,0,0,-1,34,0
25,1,0,0,-1,0,0,1,0,34,0
26,1,1,0,1,1,0,0,1,34,0
27,1,1,-1,-1,0,-1,1,0,34,0
28,1,1,0,1,1,0,0,-1,34,0
29,1,1,-1,-1,0,-1,1,0,34,0
30,1,-1,-1,1,-1,0,0,-1,34,0
31,1,0,1,-1,0,1,1,0,34,1
32,1,1,-1,1,1,0,0,-1,34,0
33,1,1,-1,-1,0,-1,1,0,34,0
34,1,1,-1,1,1,0,0,-1,34,0
35,1,-1,0,-1,0,0,-1,0,34,1
36,1,-1,1,1,-1,0,0,1,34,1
37,1,1,-1,-1,0,-1,1,0,34,0
38,1,1,0,1,1,0,0,1,34,0
39,1,0,0,-1,0,0,-1,0,34,0
40,1,1,-1,1,1,0,0,-1,34,0
41,1,1,0,-1,0,0,1,0,34,0
42,1,0,-1,1,0,0,0,-1,34,1
43,1,0,0,-1,0,0,1,0,34,0
44,1,1,0,1,1,0,0,1,34,0
45,1,-1,1,-1,0,1,-1,0,34,1
46,1,1,0,1,1,0,0,1,34,1
47,1,0,0,-1,0,0,-1,0,34,1
48,1,1,0,1,1,0,0,1,34,0
49,1,-1,1,-1,0,1,-1,0,34,1
50,1,-1,1,1,-1,0,0,1,34,1
51,1,0,1,-1,0,1,1,0,34,1
52,1,1,0,1,1,0,0,1,34,0
53,1,0,0,-1,0,0,1,0,34,0
54,1,-1,0,1,-1,0,0,1,34,1
55,1,1,0,-1,0,0,1,0,34,0
56,1,0,0,1,0,0,0,1,34,1
57,1,0,1,-1,0,1,1,0,34,1
58,1,-1,1,1,-1,0,0,1,34,1
59,1,0,0,-1,0,0,1,0,34,1
60,1,0,1,1,0,0,0,1,34,1
61,1,1,0,-1,0,0,1,0,34,0
62,1,0,0,1,0,0,0,-1,34,0
63,1,-1,0,-1,0,0,-1,0,34,1
64,1,0,1,1,0,0,0,1,34,0
65,1,1,1,-1,0,1,1,0,34,1
66,1,0,1,1,0,0,0,1,34,0
67,1,0,1,-1,0,1,1,0,34,1
1,1,1,1,-1,0,1,1,0,35,0
2,1,1,1,1,1,0,0,1,35,1
3,1,1,1,-1,0,1,1,0,35,1
4,1,1,0,1,1,0,0,1,35,1
5,1,1,0,-1,0,0,1,0,35,1
6,1,-1,0,1,-1,0,0,1,35,1
7,1,0,0,-1,0,0,-1,0,35,1
8,1,0,0,1,0,0,0,1,35,0
9,1,-1,-1,-1,0,-1,-1,0,35,0
10,1,0,-1,1,0,0,0,-1,35,1
11,1,0,-1,-1,0,-1,1,0,35,1
12,1,1,-1,1,1,0,0,-1,35,1
13,1,0,-1,-1,0,-1,1,0,35,0
14,1,1,1,1,1,0,0,1,35,1
15,1,0,-1,-1,0,-1,1,0,35,0
16,1,1,-1,1,1,0,0,-1,35,1
17,1,0,-1,-1,0,-1,-1,0,35,0
18,1,0,-1,1,0,0,0,-1,35,0
19,1,1,0,-1,0,0,1,0,35,1
20,1,1,0,1,1,0,0,-1,35,1
21,1,1,-1,-1,0,-1,1,0,35,1
22,1,0,1,1,0,0,0,1,35,0
23,1,-1,-1,-1,0,-1,-1,0,35,0
24,1,0,0,1,0,0,0,-1,35,1
25,1,-1,0,-1,0,0,-1,0,35,0
26,1,-1,0,1,-1,0,0,1,35,1
27,1,1,0,-1,0,0,1,0,35,1
28,1,-1,-1,1,-1,0,0,-1,35,1
29,1,-1,1,-1,0,1,-1,0,35,1
30,1,0,0,1,0,0,0,1,35,0
31,1,1,-1,-1,0,-1,1,0,35,1
32,1,0,0,1,0,0,0,1,35,1
33,1,1,-1,-1,0,-1,1,0,35,1
34,1,0,-1,1,0,0,0,-1,35,1
35,1,-1,-1,-1,0,-1,-1,0,35,0
36,1,0,0,1,0,0,0,-1,35,0
37,1,0,-1,-1,0,-1,1,0,35,0
38,1,0,-1,1,0,0,0,-1,35,0
39,1,1,-1,-1,0,-1,1,0,35,1
40,1,0,0,1,0,0,0,1,35,1
41,1,0,0,-1,0,0,1,0,35,0
42,1,0,0,1,0,0,0,-1,35,0
43,1,-1,0,-1,0,0,-1,0,35,1
44,1,0,1,1,0,0,0,1,35,1
45,1,-1,-1,-1,0,-1,-1,0,35,1
46,1,1,0,1,1,0,0,-1,35,0
47,1,1,0,-1,0,0,1,0,35,0
48,1,-1,0,1,-1,0,0,1,35,1
49,1,1,0,-1,0,0,1,0,35,0
50,1,0,1,1,0,0,0,1,35,1
51,1,0,0,-1,0,0,1,0,35,1
52,1,-1,1,1,-1,0,0,1,35,1
53,1,-1,1,-1,0,1,-1,0,35,1
54,1,0,0,1,0,0,0,1,35,1
55,1,0,0,-1,0,0,1,0,35,0
56,1,0,-1,1,0,0,0,-1,35,0
57,1,0,0,-1,0,0,1,0,35,0
58,1,1,0,1,1,0,0,1,35,1
59,1,0,-1,-1,0,-1,1,0,35,0
60,1,0,-1,1,0,0,0,-1,35,0
61,1,1,-1,-1,0,-1,1,0,35,0
62,1,0,0,1,0,0,0,-1,35,0
63,1,1,-1,-1,0,-1,1,0,35,0
64,1,-1,0,1,-1,0,0,1,35,1
65,1,0,-1,-1,0,-1,1,0,35,0
66,1,-1,-1,1,-1,0,0,-1,35,0
67,1,0,0,-1,0,0,1,0,35,1
1,1,-1,1,-1,0,1,-1,0,36,0
2,1,-1,-1,1,-1,0,0,-1,36,1
3,1,0,0,-1,0,0,-1,0,36,1
4,1,1,0,1,1,0,0,1,36,0
5,1,0,1,-1,0,1,1,0,36,1
